,ConvertedCompYearly
25334,132132.0
25335,5384.0
25336,53000.0
25338,115000.0
25339,2392.0
25340,59459.0
25342,46370.0
25345,19200.0
25349,13623.0
25351,102036.0
25352,40000.0
25355,59241.0
25356,60481.0
25360,27545.0
25365,182591.0
25366,178096.0
25367,48333.0
25369,64444.0
25374,260000.0
25376,152865.0
25378,50000.0
25379,79894.0
25384,2485.0
25396,48407.0
25398,27461.0
25399,29328.0
25401,64444.0
25402,5370.0
25404,86118.0
25406,79279.0
25407,26659.0
25408,69814.0
25409,58947.0
25413,8547.0
25416,36920.0
25418,59786.0
25420,100000.0
25422,46622.0
25423,69814.0
25425,42962.0
25427,99888.0
25428,100000.0
25429,38500.0
25430,80000.0
25433,30639.0
25436,62296.0
25438,1611.0
25441,107406.0
25444,4307.0
25450,20501.0
25452,95541.0
25454,165165.0
25457,32759.0
25459,5814.0
25460,32558.0
25462,19575.0
25463,4785.0
25466,109554.0
25467,200000.0
25470,75184.0
25476,158679.0
25478,12747.0
25480,98089.0
25483,70888.0
25484,103063.0
25485,82703.0
25489,2392.0
25490,36614.0
25493,131957.0
25495,59073.0
25498,17817.0
25500,17434.0
25501,96666.0
25503,1237.0
25504,4651.0
25511,4562.0
25512,32222.0
25515,100000.0
25516,128887.0
25517,40814.0
25518,104244.0
25519,67666.0
25520,12889.0
25521,29649.0
25523,168382.0
25524,44037.0
25525,19747.0
25526,26852.0
25527,113653.0
25528,40476.0
25529,40321.0
25531,3949.0
25532,7518.0
25533,112777.0
25534,48000.0
25539,15433.0
25540,43518.0
25542,27427.0
25545,97000.0
25547,71337.0
25554,40814.0
25555,134921.0
25557,73932.0
25561,74000.0
25563,5982.0
25564,16291.0
25565,72117.0
25570,2228.0
25572,20407.0
25578,69814.0
25579,86870.0
25581,36608.0
25583,20099.0
25585,36920.0
25586,24000.0
25588,54351.0
25589,76258.0
25590,1234.0
25592,96129.0
25595,37026.0
25596,54941.0
25597,222834.0
25599,57999.0
25601,64444.0
25602,85925.0
25603,87000.0
25605,64341.0
25610,76307.0
25611,75184.0
25613,56388.0
25617,157237.0
25619,16336.0
25620,25777.0
25622,209000.0
25623,88912.0
25624,52122.0
25625,21481.0
25630,35669.0
25632,59073.0
25638,8614.0
25641,24037.0
25642,76000.0
25643,5982.0
25645,9504.0
25647,55185.0
25648,75184.0
25653,3703.0
25658,75184.0
25660,57999.0
25662,6517.0
25663,5982.0
25664,85925.0
25666,14810.0
25667,7405.0
25669,64444.0
25670,24000.0
25676,36088.0
25678,222834.0
25680,1285.0
25685,96666.0
25687,170000.0
25689,11844.0
25690,62686.0
25694,80615.0
25695,26904.0
25696,59391.0
25699,66000.0
25701,27765.0
25705,90866.0
25706,51555.0
25707,4594.0
25708,40277.0
25710,61866.0
25712,43607.0
25713,47259.0
25714,191000.0
25715,95541.0
25716,16111.0
25719,92696.0
25722,39494.0
25725,80000.0
25727,7648.0
25728,122222.0
25729,62393.0
25730,65152.0
25738,85925.0
25740,100000.0
25743,59073.0
25744,95000.0
25745,191082.0
25747,151000.0
25749,48000.0
25753,59241.0
25756,91295.0
25763,54288.0
25764,78000.0
25770,42519.0
25771,9667.0
25772,36518.0
25773,73036.0
25774,115000.0
25776,51967.0
25778,57961.0
25786,155000.0
25787,60481.0
25789,117000.0
25791,42892.0
25795,80555.0
25796,150369.0
25800,92369.0
25802,3589.0
25803,11189.0
25806,46185.0
25807,87850.0
25808,18173.0
25809,11085.0
25811,132000.0
25814,10762.0
25815,4095.0
25816,59073.0
25817,148000.0
25818,25967.0
25819,46185.0
25825,207000.0
25828,24773.0
25830,33175.0
25832,165165.0
25833,2238.0
25834,32222.0
25835,7861.0
25837,75184.0
25845,180000.0
25848,190000.0
25849,31102.0
25853,14919.0
25856,45111.0
25858,11724.0
25860,61789.0
25863,72532.0
25867,115000.0
25869,84232.0
25871,133757.0
25872,2288.0
25874,8592.0
25875,16749.0
25876,184000.0
25877,76433.0
25878,61759.0
25883,38527.0
25884,83919.0
25887,85925.0
25890,182591.0
25891,71765.0
25892,61710.0
25899,82000.0
25900,118853.0
25902,1481.0
25903,41888.0
25905,77332.0
25906,112000.0
25907,7200.0
25911,63000.0
25914,16111.0
25915,29696.0
25918,107406.0
25920,37026.0
25921,115000.0
25924,68000.0
25925,154665.0
25929,56925.0
25942,80000.0
25943,36346.0
25944,49600.0
25948,39740.0
25949,91295.0
25951,19693.0
25952,18649.0
25953,47854.0
25954,128887.0
25956,100000.0
25957,45860.0
25958,222000.0
25960,15256.0
25961,31597.0
25962,39000.0
25965,35444.0
25967,75184.0
25976,29488.0
25977,1325.0
25978,128887.0
25985,130847.0
25986,2392.0
25991,18350.0
25996,74110.0
25997,190000.0
26001,152865.0
26007,34370.0
26009,69058.0
26018,128887.0
26019,128887.0
26022,85925.0
26024,109000.0
26027,24616.0
26031,60000.0
26032,2804.0
26034,105000.0
26035,24684.0
26036,166000.0
26037,214812.0
26039,69814.0
26041,103000.0
26044,180000.0
26045,70000.0
26046,57230.0
26047,187000.0
26049,35000.0
26050,107406.0
26052,160000.0
26053,58552.0
26054,78980.0
26057,7459.0
26059,30592.0
26060,3120.0
26061,62000.0
26066,63361.0
26068,120000.0
26070,78183.0
26076,101910.0
26078,70888.0
26082,24684.0
26083,129524.0
26087,130000.0
26088,106132.0
26089,40149.0
26090,59126.0
26091,7178.0
26093,53703.0
26094,165000.0
26100,1723.0
26103,19806.0
26104,100710.0
26107,100000.0
26108,34370.0
26109,64000.0
26110,1604.0
26111,30000.0
26113,19333.0
26114,191182.0
26116,163000.0
26117,130000.0
26119,101000.0
26121,26954.0
26123,32712.0
26126,39740.0
26130,49600.0
26131,17374.0
26136,52092.0
26137,26108.0
26140,45070.0
26141,7776.0
26142,70000.0
26145,71000.0
26147,230000.0
26150,3982.0
26151,59317.0
26152,121429.0
26154,75000.0
26157,45000.0
26158,5000.0
26160,140000.0
26162,34893.0
26163,220000.0
26164,84000.0
26166,53703.0
26167,230000.0
26168,155000.0
26169,69814.0
26172,26406.0
26173,11852.0
26179,9899.0
26180,76033.0
26182,112777.0
26185,7873.0
26187,30161.0
26189,46899.0
26190,78980.0
26196,160000.0
26201,49493.0
26202,39000.0
26203,85925.0
26207,8500.0
26209,107617.0
26212,26664.0
26213,89087.0
26214,4618.0
26215,49681.0
26217,91295.0
26221,59241.0
26222,196000.0
26226,95592.0
26227,31026.0
26228,21381.0
26229,1754.0
26230,225000.0
26231,70000.0
26232,112000.0
26233,69814.0
26234,49407.0
26235,50481.0
26239,14322.0
26241,170000.0
26245,88500.0
26250,89147.0
26251,48000.0
26253,8000.0
26256,12335.0
26258,38666.0
26263,64444.0
26265,47796.0
26268,91000.0
26269,76433.0
26270,69814.0
26272,37297.0
26273,47111.0
26275,25123.0
26276,120000.0
26281,200000.0
26282,52122.0
26285,36600.0
26286,71538.0
26287,47692.0
26289,71962.0
26290,59459.0
26292,19312.0
26293,6350.0
26295,9506.0
26296,57000.0
26297,64444.0
26300,1667.0
26303,150000.0
26304,38430.0
26306,89189.0
26307,70648.0
26308,91627.0
26311,244000.0
26314,13054.0
26315,153755.0
26316,150000.0
26317,3936.0
26320,185000.0
26323,4068.0
26324,201000.0
26326,55370.0
26329,18000.0
26330,1445.0
26332,145000.0
26334,124000.0
26338,135000.0
26339,125000.0
26343,15257.0
26345,79962.0
26350,54455.0
26353,11204.0
26355,75000.0
26358,155000.0
26359,17716.0
26361,5425.0
26362,22912.0
26363,140000.0
26365,105706.0
26367,214000.0
26368,52339.0
26369,58154.0
26370,38000.0
26372,150000.0
26375,13600.0
26377,110380.0
26378,71500.0
26379,88862.0
26382,22731.0
26387,97915.0
26389,113334.0
26393,50915.0
26396,71781.0
26398,11047.0
26406,2222.0
26407,31822.0
26410,165000.0
26411,2995.0
26413,190000.0
26415,13963.0
26420,8639.0
26427,66592.0
26428,140000.0
26429,33973.0
26431,46185.0
26432,91295.0
26433,76637.0
26435,29838.0
26440,107937.0
26444,57230.0
26448,158000.0
26449,70888.0
26450,31038.0
26456,76258.0
26459,43068.0
26461,10217.0
26462,35676.0
26463,9302.0
26464,123300.0
26467,96666.0
26468,145715.0
26469,3456.0
26473,29621.0
26474,27000.0
26475,75184.0
26476,20936.0
26478,46185.0
26481,100000.0
26482,17772.0
26484,128887.0
26485,15000.0
26486,60500.0
26489,102036.0
26490,6931.0
26491,85925.0
26492,48000.0
26495,77332.0
26496,16000.0
26498,75184.0
26499,102950.0
26501,18259.0
26506,107406.0
26507,1570.0
26509,71274.0
26511,9571.0
26512,85925.0
26513,6101.0
26516,107406.0
26517,38154.0
26520,18548.0
26521,85886.0
26523,96855.0
26526,59073.0
26530,96666.0
26531,161109.0
26532,76433.0
26535,173998.0
26540,118265.0
26548,32222.0
26550,44863.0
26551,35000.0
26552,13160.0
26554,68548.0
26557,108280.0
26558,75184.0
26560,94501.0
26562,23200.0
26565,11963.0
26566,29580.0
26568,21159.0
26571,72000.0
26573,16749.0
26575,16111.0
26577,55422.0
26578,30074.0
26579,51555.0
26580,34557.0
26583,80555.0
26584,36590.0
26585,76328.0
26588,26852.0
26589,85925.0
26590,54777.0
26595,54442.0
26596,48333.0
26602,66000.0
26604,74239.0
26605,30914.0
26606,2549.0
26607,134921.0
26608,62400.0
26609,82703.0
26610,47778.0
26611,72611.0
26612,52639.0
26613,5155.0
26616,4723.0
26617,80555.0
26619,26320.0
26620,230000.0
26621,80555.0
26622,4800.0
26623,80555.0
26625,5671.0
26626,1481.0
26630,2691.0
26634,160000.0
26637,210000.0
26640,165000.0
26642,68987.0
26645,51507.0
26648,9160.0
26649,82582.0
26652,39600.0
26653,8374.0
26660,25277.0
26661,52348.0
26663,109009.0
26664,40814.0
26665,16557.0
26667,37026.0
26671,128887.0
26672,100962.0
26674,32222.0
26676,2876.0
26679,102036.0
26686,38208.0
26687,64444.0
26688,42962.0
26689,54240.0
26691,50085.0
26692,54777.0
26693,80555.0
26694,82000.0
26695,4937.0
26700,64732.0
26701,160000.0
26702,23548.0
26703,4419.0
26704,59241.0
26707,31822.0
26708,45860.0
26709,75184.0
26710,11189.0
26713,1396.0
26714,34873.0
26715,62925.0
26716,99900.0
26720,160440.0
26721,53503.0
26724,120000.0
26725,53703.0
26728,69785.0
26730,80555.0
26735,46000.0
26736,86401.0
26741,39133.0
26743,156508.0
26745,53703.0
26746,114721.0
26747,75000.0
26751,64444.0
26752,49407.0
26754,121429.0
26757,65271.0
26762,79962.0
26763,63694.0
26764,85925.0
26765,2848.0
26766,1555.0
26773,142122.0
26774,1481.0
26776,25777.0
26779,150000.0
26782,112777.0
26784,113851.0
26790,42962.0
26791,89172.0
26792,165000.0
26794,24000.0
26797,40061.0
26798,18900.0
26802,42962.0
26804,150369.0
26805,74595.0
26807,18458.0
26809,48977.0
26814,85886.0
26816,69814.0
26817,200000.0
26819,56228.0
26820,107406.0
26821,6000.0
26822,33121.0
26825,3987.0
26826,39375.0
26828,85925.0
26829,32301.0
26833,1895.0
26840,121000.0
26841,4971.0
26844,32222.0
26845,33175.0
26846,35890.0
26847,110000.0
26850,68740.0
26855,26061.0
26857,100275.0
26859,150369.0
26860,8374.0
26862,100000.0
26864,13085.0
26865,99363.0
26867,86613.0
26868,5524.0
26870,75184.0
26871,62000.0
26872,55000.0
26873,70000.0
26874,47470.0
26875,13477.0
26878,160000.0
26879,79866.0
26881,105000.0
26882,80254.0
26884,27178.0
26885,53703.0
26887,4672.0
26888,87231.0
26889,12777.0
26891,118147.0
26892,58322.0
26893,32222.0
26894,44544.0
26896,122000.0
26897,185000.0
26900,105846.0
26902,38666.0
26904,140000.0
26907,38154.0
26908,9967.0
26909,155000.0
26913,120000.0
26916,46631.0
26917,62954.0
26918,66592.0
26919,50483.0
26921,103681.0
26922,167000.0
26923,128887.0
26924,184800.0
26925,234883.0
26927,4307.0
26930,150369.0
26933,59391.0
26936,50773.0
26937,23114.0
26939,43435.0
26947,103110.0
26948,28355.0
26950,62296.0
26951,125000.0
26952,6981.0
26960,41872.0
26965,210000.0
26968,85925.0
26969,6341.0
26972,5000.0
26973,152865.0
26974,162000.0
26975,160000.0
26976,53703.0
26977,26061.0
26978,53703.0
26979,9274.0
26984,102036.0
26985,56066.0
26986,32222.0
26987,161109.0
26988,130847.0
26991,12889.0
26992,69058.0
26996,53703.0
26998,150000.0
27001,148000.0
27003,70700.0
27005,72693.0
27006,127500.0
27007,15818.0
27008,70193.0
27010,107406.0
27011,121018.0
27012,62954.0
27013,80555.0
27014,40676.0
27015,48333.0
27016,91295.0
27019,27973.0
27020,35890.0
27021,107406.0
27022,85925.0
27028,161554.0
27029,72499.0
27030,112777.0
27033,178000.0
27036,26726.0
27041,180000.0
27043,50955.0
27044,55851.0
27047,215000.0
27048,53703.0
27051,35063.0
27053,57999.0
27054,65152.0
27055,105258.0
27057,35444.0
27059,70888.0
27060,100000.0
27061,32222.0
27062,53703.0
27063,1500.0
27066,84138.0
27067,161109.0
27068,48333.0
27071,78407.0
27074,14356.0
27075,17772.0
27077,3209.0
27078,57999.0
27080,140000.0
27081,12600.0
27082,35545.0
27084,73036.0
27085,104184.0
27086,53703.0
27088,57999.0
27091,130000.0
27093,72000.0
27095,110628.0
27096,120000.0
27097,161109.0
27103,145000.0
27105,64076.0
27107,36000.0
27108,85925.0
27114,64444.0
27115,89172.0
27117,71962.0
27118,64444.0
27119,183000.0
27121,97336.0
27124,100962.0
27126,60000.0
27128,81416.0
27129,59073.0
27131,2098.0
27133,160000.0
27137,76307.0
27139,31957.0
27140,225222.0
27147,63694.0
27148,19302.0
27151,240000.0
27153,92492.0
27154,95592.0
27156,106960.0
27157,3600.0
27158,56051.0
27160,97143.0
27162,87231.0
27163,43326.0
27164,69814.0
27168,3016.0
27169,40814.0
27173,100000.0
27174,68441.0
27175,79279.0
27176,79894.0
27181,99099.0
27182,118147.0
27183,118919.0
27184,42962.0
27185,20185.0
27186,133757.0
27189,250000.0
27192,193331.0
27194,49493.0
27195,49233.0
27197,16000.0
27198,220000.0
27199,94000.0
27200,33568.0
27201,118000.0
27204,99099.0
27207,49407.0
27208,102036.0
27210,185000.0
27211,107406.0
27212,39609.0
27213,225000.0
27214,55536.0
27215,24243.0
27217,55851.0
27218,79235.0
27221,130000.0
27223,250000.0
27225,47778.0
27226,6754.0
27227,129000.0
27229,215098.0
27231,8374.0
27233,95796.0
27234,32341.0
27236,150000.0
27238,70000.0
27239,79962.0
27240,3655.0
27241,87231.0
27243,1376.0
27245,126114.0
27247,100000.0
27251,125000.0
27252,190000.0
27254,66066.0
27255,49671.0
27258,67604.0
27267,45000.0
27270,132132.0
27272,140000.0
27274,22170.0
27275,2393.0
27276,7861.0
27280,85886.0
27282,190000.0
27285,57024.0
27286,72268.0
27287,59459.0
27288,20141.0
27293,4864.0
27295,39934.0
27297,29013.0
27298,125000.0
27299,34395.0
27300,1156.0
27301,61448.0
27302,11644.0
27304,250000.0
27305,49549.0
27306,39947.0
27307,112312.0
27308,27595.0
27310,57625.0
27311,56917.0
27312,140000.0
27314,14253.0
27317,3028.0
27318,2208.0
27319,70000.0
27320,180893.0
27323,70959.0
27325,11040.0
27326,85925.0
27330,6208.0
27331,24000.0
27332,22000.0
27336,122222.0
27337,220000.0
27338,4785.0
27340,66592.0
27342,40616.0
27346,99099.0
27350,6580.0
27352,64659.0
27356,44456.0
27359,22349.0
27362,135000.0
27364,107406.0
27367,111892.0
27371,4187.0
27372,78183.0
27374,57601.0
27377,50000.0
27379,65799.0
27383,96666.0
27388,65799.0
27391,16111.0
27398,50000.0
27400,14205.0
27404,75184.0
27405,42962.0
27408,49415.0
27413,150000.0
27415,59459.0
27417,23697.0
27419,1234.0
27421,75184.0
27423,30794.0
27424,66242.0
27425,76206.0
27426,118147.0
27428,14810.0
27430,38139.0
27431,32285.0
27433,51118.0
27435,1777.0
27436,96666.0
27438,53703.0
27439,11623.0
27442,72000.0
27449,42353.0
27451,98814.0
27452,23456.0
27453,80555.0
27457,89087.0
27458,66962.0
27460,56000.0
27462,22555.0
27463,63694.0
27465,107406.0
27467,84138.0
27468,53703.0
27469,48333.0
27470,28645.0
27472,111417.0
27475,40814.0
27476,6522.0
27478,21654.0
27481,66592.0
27483,42103.0
27485,43006.0
27486,78431.0
27488,47259.0
27490,62000.0
27491,83777.0
27492,16807.0
27494,63694.0
27495,80555.0
27496,57091.0
27497,37772.0
27498,38186.0
27499,47259.0
27501,40814.0
27503,4207.0
27504,59073.0
27505,100801.0
27506,82802.0
27507,118954.0
27509,76872.0
27510,80555.0
27511,6723.0
27512,72857.0
27513,85925.0
27516,182591.0
27518,16151.0
27519,85925.0
27521,67129.0
27522,77332.0
27528,123517.0
27530,48333.0
27532,148479.0
27534,27926.0
27535,37377.0
27536,105732.0
27537,57230.0
27538,144842.0
27539,2452.0
27540,46777.0
27541,59073.0
27542,47259.0
27543,48646.0
27545,64444.0
27547,70193.0
27548,51555.0
27549,71781.0
27550,61146.0
27551,79552.0
27552,98986.0
27553,184712.0
27554,59817.0
27556,3230.0
27557,29621.0
27559,70888.0
27560,70373.0
27561,6101.0
27563,51555.0
27564,55851.0
27566,12889.0
27567,63370.0
27568,130305.0
27569,53703.0
27570,70888.0
27573,64444.0
27574,59976.0
27577,14356.0
27578,82802.0
27581,76433.0
27582,70063.0
27583,128887.0
27585,117197.0
27586,47134.0
27587,54923.0
27590,27796.0
27594,53171.0
27595,35444.0
27596,128887.0
27597,65605.0
27600,34370.0
27601,44567.0
27602,28534.0
27603,38213.0
27604,36485.0
27605,27926.0
27606,69814.0
27607,94517.0
27608,23927.0
27609,69814.0
27610,82526.0
27611,67666.0
27612,91562.0
27613,193331.0
27614,98960.0
27615,45860.0
27617,3222.0
27618,21481.0
27619,9040.0
27620,41872.0
27621,38666.0
27624,34370.0
27625,127388.0
27626,162175.0
27627,59745.0
27632,53248.0
27635,70888.0
27636,134786.0
27638,18674.0
27639,10197.0
27641,4724.0
27642,146496.0
27644,150000.0
27645,47854.0
27648,17778.0
27649,61146.0
27651,98814.0
27654,85886.0
27656,22600.0
27657,2685.0
27659,32222.0
27661,96666.0
27662,21481.0
27664,59391.0
27665,90221.0
27666,45111.0
27668,121018.0
27670,17185.0
27672,81629.0
27673,39981.0
27676,42962.0
27677,107406.0
27678,125000.0
27679,40814.0
27681,37592.0
27685,46185.0
27692,23844.0
27695,18044.0
27696,17903.0
27697,7344.0
27698,119635.0
27702,177220.0
27703,53703.0
27704,53703.0
27705,50915.0
27710,69290.0
27711,29696.0
27712,94445.0
27713,48333.0
27716,1826.0
27717,59073.0
27718,85925.0
27719,59073.0
27720,48000.0
27724,2686.0
27725,53703.0
27726,59391.0
27727,36711.0
27728,64444.0
27729,66592.0
27730,102036.0
27732,38839.0
27736,22800.0
27739,85925.0
27740,21728.0
27742,22555.0
27743,35635.0
27744,48333.0
27746,61146.0
27750,8614.0
27752,34748.0
27760,39740.0
27761,41274.0
27763,118147.0
27764,45111.0
27765,111417.0
27767,107887.0
27770,29696.0
27774,123578.0
27775,83764.0
27776,47470.0
27777,254776.0
27778,67129.0
27779,7178.0
27780,96666.0
27781,70888.0
27782,6798.0
27783,103935.0
27784,111417.0
27787,23274.0
27788,9061.0
27789,65907.0
27793,77332.0
27796,75184.0
27799,103110.0
27802,70000.0
27803,24243.0
27804,66795.0
27807,63694.0
27808,32222.0
27809,20000.0
27812,64444.0
27813,85173.0
27814,120080.0
27815,102950.0
27816,146496.0
27817,40492.0
27818,57325.0
27819,49493.0
27822,45873.0
27824,87231.0
27826,45111.0
27827,49407.0
27829,140000.0
27830,13533.0
27834,10311.0
27836,35004.0
27838,83243.0
27839,18889.0
27840,1234.0
27841,8374.0
27842,69814.0
27844,120000.0
27846,32222.0
27847,38666.0
27849,96666.0
27850,82360.0
27851,108002.0
27853,25000.0
27855,119108.0
27856,69814.0
27857,37592.0
27859,40814.0
27862,160000.0
27863,8392.0
27865,83777.0
27867,53703.0
27868,4343.0
27869,71962.0
27871,40000.0
27872,64257.0
27873,108866.0
27874,60000.0
27875,133700.0
27876,103681.0
27877,128887.0
27878,23927.0
27879,75184.0
27880,53703.0
27881,4138.0
27882,70600.0
27883,42962.0
27885,19142.0
27886,96666.0
27889,77977.0
27890,12984.0
27891,76433.0
27892,49368.0
27893,96000.0
27894,81736.0
27897,36246.0
27901,5982.0
27903,85886.0
27904,17185.0
27905,53452.0
27906,10767.0
27907,6337.0
27908,13616.0
27910,45111.0
27913,64444.0
27914,130847.0
27915,161109.0
27916,12889.0
27917,111417.0
27918,59391.0
27919,155984.0
27920,29000.0
27923,75184.0
27924,95000.0
27927,103935.0
27928,83563.0
27929,29537.0
27930,72577.0
27931,61222.0
27932,75184.0
27934,91295.0
27935,75184.0
27936,55851.0
27937,144842.0
27939,69814.0
27943,43068.0
27944,107406.0
27945,39636.0
27950,118147.0
27951,84099.0
27953,30914.0
27955,45111.0
27956,102036.0
27958,41351.0
27959,19333.0
27963,16669.0
27964,30531.0
27965,53703.0
27967,5257.0
27969,81077.0
27970,242433.0
27971,85925.0
27972,14539.0
27973,74110.0
27974,15037.0
27977,75184.0
27978,138580.0
27980,42572.0
27981,44586.0
27982,64444.0
27983,18197.0
27984,23757.0
27985,87231.0
27986,62500.0
27987,11472.0
27988,100000.0
27990,71337.0
27992,70888.0
27993,108002.0
27994,112777.0
27996,41382.0
27997,33296.0
27998,89000.0
28000,66815.0
28003,85350.0
28005,123732.0
28006,57325.0
28009,50481.0
28010,33511.0
28013,38216.0
28014,145000.0
28015,53703.0
28018,38666.0
28019,90000.0
28020,115000.0
28021,80000.0
28022,71962.0
28023,30573.0
28024,125000.0
28026,51475.0
28027,60834.0
28028,107406.0
28029,123517.0
28030,65152.0
28031,36518.0
28032,140000.0
28033,112101.0
28035,47259.0
28036,51592.0
28039,69814.0
28040,20407.0
28041,73036.0
28042,141055.0
28044,50955.0
28045,21162.0
28046,26854.0
28049,180000.0
28051,64444.0
28052,1150.0
28053,16784.0
28054,61822.0
28057,67720.0
28058,15037.0
28061,175000.0
28062,70063.0
28064,96666.0
28065,96000.0
28066,220000.0
28068,10672.0
28069,71000.0
28070,75345.0
28072,110000.0
28074,50000.0
28077,44551.0
28079,50885.0
28080,110000.0
28081,13160.0
28082,22378.0
28083,96666.0
28084,32222.0
28085,37297.0
28086,74682.0
28088,114627.0
28090,28025.0
28091,155000.0
28092,104549.0
28095,44586.0
28096,117925.0
28098,85925.0
28099,5982.0
28100,33511.0
28101,161000.0
28102,53231.0
28103,21969.0
28104,102036.0
28105,34800.0
28106,10000.0
28107,75184.0
28109,64444.0
28110,27926.0
28114,100000.0
28115,9274.0
28116,44863.0
28117,15311.0
28120,93000.0
